CustomerKey,AddressLine1,CommuteDistance,EmailAddress,FirstName,LastName,Gender,Phone,YearlyIncome,MaritalStatus,GeographyKey,EnglishEducation,EnglishOccupation,TotalChildren
20537,492 Pierce Court,5-10 Miles,thomas37@adventure-works.com,Thomas,Evans,M,592-555-0142,"$80,000.00 ",S,372,Bachelors,Management,3
20538,3972 Almond Drive,2-5 Miles,hailey22@adventure-works.com,Hailey,Bennett,F,788-555-0196,"$60,000.00 ",M,642,Partial College,Professional,2
20539,1178 Sandy Blvd.,10+ Miles,luis40@adventure-works.com,Luis,Baker,M,263-555-0110,"$60,000.00 ",M,648,Partial College,Professional,2
20540,4691 Frisbie Court,2-5 Miles,jasmine51@adventure-works.com,Jasmine,Flores,F,139-555-0182,"$60,000.00 ",M,299,Partial College,Professional,2
20541,19 Fieldcrest Dr.,2-5 Miles,allison41@adventure-works.com,Allison,Hernandez,F,882-555-0115,"$60,000.00 ",M,315,Partial College,Professional,2
20542,7315 W. Holly Drive,10+ Miles,hailey54@adventure-works.com,Hailey,Green,F,326-555-0172,"$60,000.00 ",M,336,Partial College,Professional,2
20543,6359 Mozden Lane,2-5 Miles,seth6@adventure-works.com,Seth,Miller,M,112-555-0110,"$70,000.00 ",M,383,Partial College,Professional,4
20544,7239 Green Leaf Drive,2-5 Miles,dalton23@adventure-works.com,Dalton,Hall,M,484-555-0195,"$70,000.00 ",M,627,Partial High School,Skilled Manual,2
20545,8922 Preston Ct,2-5 Miles,vanessa15@adventure-works.com,Vanessa,Butler,F,863-555-0184,"$70,000.00 ",S,623,Partial High School,Skilled Manual,2
20546,7239 Green Leaf Drive,2-5 Miles,ruth20@adventure-works.com,Ruth,Fernandez,F,701-555-0131,"$60,000.00 ",M,43,High School,Professional,2
20547,5960 Cross Road,2-5 Miles,ethan22@adventure-works.com,Ethan,Chen,M,911-555-0117,"$70,000.00 ",M,56,Partial College,Professional,4
20548,Wallstr 348,5-10 Miles,phillip21@adventure-works.com,Phillip,Rodriguez,M,1 (11) 500 555-0169,"$120,000.00 ",M,152,High School,Professional,2
20549,Auf dem Ufer 4,5-10 Miles,jennifer54@adventure-works.com,Jennifer,Morris,F,1 (11) 500 555-0164,"$130,000.00 ",M,147,Partial College,Professional,2
20550,3633 Stratton Circle,5-10 Miles,mohamed1@adventure-works.com,Mohamed,Pal,F,1 (11) 500 555-0174,"$150,000.00 ",M,235,Partial College,Professional,1
20551,5018 Rio Blanco Dr.,0-1 Miles,daisy10@adventure-works.com,Daisy,Blanco,F,1 (11) 500 555-0113,"$150,000.00 ",M,245,High School,Professional,2
20552,6228 RaceCourt,0-1 Miles,heather16@adventure-works.com,Heather,Liang,F,1 (11) 500 555-0167,"$150,000.00 ",M,259,High School,Professional,2
20553,"1, allée des Princes",5-10 Miles,damien20@adventure-works.com,Damien,Xie,M,1 (11) 500 555-0162,"$100,000.00 ",M,216,Partial College,Professional,2
20554,Lützowplatz 5938,5-10 Miles,donna4@adventure-works.com,Donna,Tang,F,1 (11) 500 555-0161,"$120,000.00 ",M,165,High School,Professional,3
20555,Parise Straße 1551,5-10 Miles,kelvin10@adventure-works.com,Kelvin,Raje,M,1 (11) 500 555-0132,"$120,000.00 ",M,118,High School,Professional,3
20556,Helsenbergbogen 2,5-10 Miles,glenn14@adventure-works.com,Glenn,Sun,M,1 (11) 500 555-0180,"$120,000.00 ",M,158,High School,Professional,3
20557,6985 Countrywood Ct,5-10 Miles,lindsay8@adventure-works.com,Lindsay,Lal,F,1 (11) 500 555-0176,"$120,000.00 ",M,231,High School,Professional,3
20558,1996 Glenhaven Ave South,5-10 Miles,brianna24@adventure-works.com,Brianna,Stewart,F,1 (11) 500 555-0112,"$170,000.00 ",M,271,Partial College,Professional,3
20559,"4011, rue de Longchamp",10+ Miles,isabella32@adventure-works.com,Isabella,Diaz,F,1 (11) 500 555-0183,"$110,000.00 ",M,190,Partial College,Professional,3
20560,Postfach 99 01 01,5-10 Miles,mindy26@adventure-works.com,Mindy,Raji,F,1 (11) 500 555-0149,"$110,000.00 ",M,127,Partial College,Professional,3
20561,2291 Kreuger Drive,0-1 Miles,willie4@adventure-works.com,Willie,Liu,M,1 (11) 500 555-0116,"$130,000.00 ",S,233,Partial College,Professional,3
20562,2377 Joyce Dr,5-10 Miles,jim4@adventure-works.com,Jim,Rodman,F,899-555-0100,"$130,000.00 ",M,237,Partial College,Professional,3
20563,Postfach 77 06 06,10+ Miles,kendra15@adventure-works.com,Kendra,Blanco,F,1 (11) 500 555-0185,"$110,000.00 ",M,173,Bachelors,Management,3
20564,6564 Bellwood Dr,0-1 Miles,jessie19@adventure-works.com,Jessie,Gao,M,1 (11) 500 555-0114,"$130,000.00 ",S,235,Bachelors,Management,3
20565,8624 Valley Blvd.,0-1 Miles,tasha7@adventure-works.com,Tasha,Yuan,F,1 (11) 500 555-0178,"$130,000.00 ",M,244,Bachelors,Management,3
20566,4848 Lighthouse Way,5-10 Miles,george20@adventure-works.com,George,Mehta,M,1 (11) 500 555-0171,"$110,000.00 ",M,232,Bachelors,Management,3
20567,6154 Geneva Ave.,5-10 Miles,nicolas20@adventure-works.com,Nicolas,Anand,M,1 (11) 500 555-0115,"$130,000.00 ",M,259,Partial College,Professional,4
20568,"36, avenue de la Gare",2-5 Miles,dustin21@adventure-works.com,Dustin,Raji,M,1 (11) 500 555-0129,"$90,000.00 ",M,196,Partial College,Professional,5
20569,1192 A St.,5-10 Miles,patricia8@adventure-works.com,Patricia,Patel,F,1 (11) 500 555-0114,"$130,000.00 ",M,237,Partial College,Professional,4
20570,6155 Hawkridge Terr.,0-1 Miles,george24@adventure-works.com,George,Martinez,M,1 (11) 500 555-0168,"$130,000.00 ",M,254,Partial College,Professional,4
20571,7735 Mt Hood Circle,0-1 Miles,allison4@adventure-works.com,Allison,Gray,F,1 (11) 500 555-0145,"$170,000.00 ",S,279,Bachelors,Management,4
20572,Erlenweg 74,10+ Miles,caroline23@adventure-works.com,Caroline,Diaz,F,1 (11) 500 555-0111,"$80,000.00 ",M,171,Partial College,Professional,4
20573,"96, rue Maillard",10+ Miles,megan40@adventure-works.com,Megan,Ward,F,1 (11) 500 555-0117,"$90,000.00 ",M,209,Partial College,Professional,4
20574,Curieweg 2,0-1 Miles,brett2@adventure-works.com,Brett,Patel,M,1 (11) 500 555-0176,"$130,000.00 ",M,150,Partial College,Professional,3
20575,6183 Pinecrest Rd.,10+ Miles,stacey22@adventure-works.com,Stacey,Cai,F,1 (11) 500 555-0184,"$130,000.00 ",M,256,High School,Professional,4
20576,797 Seascape Circle,0-1 Miles,johnathan2@adventure-works.com,Johnathan,Kapoor,M,1 (11) 500 555-0174,"$130,000.00 ",S,256,High School,Professional,4
20577,4864 A St.,0-1 Miles,sheila9@adventure-works.com,Sheila,Romero,F,1 (11) 500 555-0181,"$130,000.00 ",M,259,High School,Professional,4
20578,"40, rue des Bouchers",2-5 Miles,martin7@adventure-works.com,Martin,Kapoor,M,1 (11) 500 555-0115,"$100,000.00 ",M,192,Bachelors,Management,3
20579,"55, rue de Longchamp",2-5 Miles,alexandra60@adventure-works.com,Alexandra,King,F,1 (11) 500 555-0118,"$100,000.00 ",M,224,Partial College,Professional,3
20580,"28bis, boulevard du Montparnasse",10+ Miles,ernest5@adventure-works.com,Ernest,Huang,M,1 (11) 500 555-0126,"$80,000.00 ",S,201,Partial College,Professional,4
20581,"23, rue de Linois",2-5 Miles,ruth24@adventure-works.com,Ruth,Sanchez,F,1 (11) 500 555-0195,"$80,000.00 ",M,218,Partial College,Professional,4
20582,"7055, rue de Longchamp",10+ Miles,desiree12@adventure-works.com,Desiree,Bradley,F,1 (11) 500 555-0140,"$80,000.00 ",S,209,High School,Professional,4
20583,Am Kreuz 123,10+ Miles,kristen1@adventure-works.com,Kristen,Wang,F,1 (11) 500 555-0120,"$90,000.00 ",M,132,High School,Professional,4
20584,Auf der Krone 4224,10+ Miles,molly10@adventure-works.com,Molly,Schmidt,F,1 (11) 500 555-0144,"$110,000.00 ",S,176,Partial College,Professional,4
20585,9600 Sweeney Road,10+ Miles,emily22@adventure-works.com,Emily,Lee,F,1 (11) 500 555-0118,"$130,000.00 ",M,261,High School,Professional,4
20586,"996, rue Maillard",10+ Miles,clayton9@adventure-works.com,Clayton,Zhao,M,1 (11) 500 555-0161,"$90,000.00 ",M,206,High School,Management,4
20587,"21, avenue de l´ Union Centrale",5-10 Miles,shannon27@adventure-works.com,Shannon,Johnston,M,1 (11) 500 555-0191,"$100,000.00 ",M,219,Partial College,Management,3
20588,4295 Bentley St.,0-1 Miles,nancy15@adventure-works.com,Nancy,Raman,F,1 (11) 500 555-0116,"$150,000.00 ",M,262,Partial College,Management,4
20589,"57, rue Lafayette",5-10 Miles,mackenzie18@adventure-works.com,Mackenzie,Rogers,F,1 (11) 500 555-0111,"$80,000.00 ",M,189,High School,Management,5
20590,Marienplatz 25,10+ Miles,todd2@adventure-works.com,Todd,Zhang,M,1 (11) 500 555-0119,"$100,000.00 ",M,131,Partial College,Management,3
20591,Heiderweg 4982,10+ Miles,kara4@adventure-works.com,Kara,Tang,F,1 (11) 500 555-0172,"$120,000.00 ",M,150,High School,Management,4
20592,399 Orange Street,10+ Miles,jorge5@adventure-works.com,Jorge,Liu,M,1 (11) 500 555-0195,"$160,000.00 ",M,257,High School,Management,4
20593,"21, avenue de la Gare",10+ Miles,joel0@adventure-works.com,Joel,Jordan,M,1 (11) 500 555-0154,"$80,000.00 ",M,211,High School,Management,5
20594,"22, rue Henri Gagnon",10+ Miles,arthur36@adventure-works.com,Arthur,Torres,M,1 (11) 500 555-0153,"$80,000.00 ",M,205,High School,Management,5
20595,"65, boulevard Tremblay",10+ Miles,karla14@adventure-works.com,Karla,Andersen,F,1 (11) 500 555-0181,"$80,000.00 ",S,222,High School,Management,5
20596,2815 Poor Ridge Court,0-1 Miles,janet23@adventure-works.com,Janet,Ramos,F,1 (11) 500 555-0159,"$130,000.00 ",M,266,Bachelors,Professional,5
20597,"2454, rue Lamarck",5-10 Miles,carly18@adventure-works.com,Carly,Beck,F,1 (11) 500 555-0188,"$90,000.00 ",M,182,Partial High School,Skilled Manual,5
20598,Heiderplatz 918,10+ Miles,jackson11@adventure-works.com,Jackson,Powell,M,1 (11) 500 555-0150,"$100,000.00 ",M,155,Partial High School,Professional,3
20599,5404 Panoramic Ave,10+ Miles,kyle20@adventure-works.com,Kyle,Wang,M,1 (11) 500 555-0131,"$120,000.00 ",M,241,High School,Management,5
20600,2383 Mt. Davidson Court,5-10 Miles,dennis22@adventure-works.com,Dennis,Hu,M,1 (11) 500 555-0120,"$70,000.00 ",S,9,Bachelors,Professional,0
20601,5558 Kaitlin Pl.,10+ Miles,carrie7@adventure-works.com,Carrie,Munoz,F,1 (11) 500 555-0120,"$70,000.00 ",M,7,Bachelors,Professional,0
20602,557 Diver Way,10+ Miles,casey30@adventure-works.com,Casey,Moreno,M,1 (11) 500 555-0142,"$70,000.00 ",S,15,Bachelors,Professional,0
20603,4429 Pine Creek Way,10+ Miles,henry14@adventure-works.com,Henry,Sullivan,M,1 (11) 500 555-0186,"$70,000.00 ",S,31,Bachelors,Professional,0
20604,4302 Oakleaf Ct.,2-5 Miles,harold15@adventure-works.com,Harold,Martinez,M,1 (11) 500 555-0159,"$60,000.00 ",S,31,Bachelors,Professional,0
20605,6155 Vista Oak Dr,10+ Miles,kevin30@adventure-works.com,Kevin,Yang,M,1 (11) 500 555-0152,"$80,000.00 ",S,32,Bachelors,Professional,0
20606,756 Palm Dr,10+ Miles,jocelyn6@adventure-works.com,Jocelyn,Coleman,F,1 (11) 500 555-0137,"$70,000.00 ",M,40,Bachelors,Professional,0
20607,2341 Lindley Ct,10+ Miles,donna12@adventure-works.com,Donna,Raje,F,1 (11) 500 555-0115,"$80,000.00 ",S,18,Bachelors,Professional,0
20608,7114 SeaView Court,10+ Miles,cara16@adventure-works.com,Cara,Hu,F,1 (11) 500 555-0155,"$100,000.00 ",S,39,High School,Management,0
20609,1790 Holton Court,10+ Miles,fernando59@adventure-works.com,Fernando,Bryant,M,1 (11) 500 555-0160,"$100,000.00 ",M,13,High School,Management,0
20610,537 Panoramic Avenue,10+ Miles,jessie13@adventure-works.com,Jessie,Zhou,M,1 (11) 500 555-0155,"$110,000.00 ",M,8,Partial College,Management,0
20611,4976 Norris Court,10+ Miles,carla15@adventure-works.com,Carla,Sullivan,F,1 (11) 500 555-0162,"$110,000.00 ",M,16,Partial College,Management,0
20612,3230 Virginia Hills,10+ Miles,colin5@adventure-works.com,Colin,Yang,M,1 (11) 500 555-0158,"$110,000.00 ",M,37,Partial College,Management,0
20613,9856 Gonzalez Ct.,10+ Miles,lindsay14@adventure-works.com,Lindsay,Raje,F,1 (11) 500 555-0162,"$110,000.00 ",M,27,Partial College,Management,0
20614,2801 San Ramon Road,10+ Miles,gregory13@adventure-works.com,Gregory,Shan,M,1 (11) 500 555-0188,"$110,000.00 ",S,10,Partial College,Management,0
20615,4746 Clear Court,10+ Miles,laura13@adventure-works.com,Laura,Wu,F,1 (11) 500 555-0188,"$110,000.00 ",S,8,Partial College,Management,0
20616,8027 Blue Cr,10+ Miles,kristi12@adventure-works.com,Kristi,Serrano,F,1 (11) 500 555-0148,"$120,000.00 ",S,9,Partial High School,Professional,0
20617,8966 Keywood Ct,10+ Miles,chloe35@adventure-works.com,Chloe,Johnson,F,1 (11) 500 555-0112,"$100,000.00 ",S,33,High School,Management,0
20618,3563 Mulberry,10+ Miles,marie45@adventure-works.com,Marie,Rubio,F,1 (11) 500 555-0123,"$80,000.00 ",S,22,Bachelors,Professional,0
20619,8831 Cloverleaf Circle,10+ Miles,maurice22@adventure-works.com,Maurice,Raji,M,1 (11) 500 555-0115,"$80,000.00 ",S,37,Bachelors,Professional,0
20620,6526 Edie Ct.,10+ Miles,victoria29@adventure-works.com,Victoria,Cook,F,1 (11) 500 555-0167,"$90,000.00 ",S,19,Bachelors,Professional,0
20621,9770 Brandywine Way,10+ Miles,meredith31@adventure-works.com,Meredith,Alonso,F,1 (11) 500 555-0189,"$120,000.00 ",M,14,Partial High School,Professional,0
20622,5585 Antone Court,10+ Miles,jerome18@adventure-works.com,Jerome,Suarez,M,1 (11) 500 555-0193,"$120,000.00 ",M,20,Partial High School,Professional,0
20623,4210 Band Court,0-1 Miles,ruth19@adventure-works.com,Ruth,Garcia,F,1 (11) 500 555-0197,"$130,000.00 ",M,16,High School,Management,4
20624,1162 Park Glenn,10+ Miles,deborah15@adventure-works.com,Deborah,Shan,F,1 (11) 500 555-0159,"$100,000.00 ",S,23,High School,Management,0
20625,7393 N Ranchford Court,10+ Miles,rafael30@adventure-works.com,Rafael,Yuan,M,1 (11) 500 555-0156,"$100,000.00 ",M,15,High School,Management,0
20626,7820 S. Rising Ave,10+ Miles,jarrod10@adventure-works.com,Jarrod,Sara,M,1 (11) 500 555-0141,"$100,000.00 ",M,18,High School,Management,0
20627,1626 Green Valley Road,10+ Miles,theresa7@adventure-works.com,Theresa,Navarro,F,1 (11) 500 555-0116,"$110,000.00 ",M,38,High School,Management,0
20628,6841 Monti Dr.,10+ Miles,rodney7@adventure-works.com,Rodney,Gutierrez,M,1 (11) 500 555-0187,"$120,000.00 ",S,12,Partial High School,Professional,0
20629,8162 Olympic Dr.,10+ Miles,bonnie20@adventure-works.com,Bonnie,Raje,F,1 (11) 500 555-0112,"$120,000.00 ",M,11,Partial High School,Professional,0
20630,9526 Baird Court,0-1 Miles,diane13@adventure-works.com,Diane,Alonso,F,1 (11) 500 555-0194,"$130,000.00 ",M,3,High School,Management,5
20631,4998 Tahoe Place,0-1 Miles,gerald21@adventure-works.com,Gerald,Dominguez,M,1 (11) 500 555-0171,"$130,000.00 ",S,26,Bachelors,Professional,5
20632,4900 La Salle St.,2-5 Miles,marcus96@adventure-works.com,Marcus,Stewart,M,233-555-0162,"$80,000.00 ",S,69,Partial College,Professional,4
20633,5618 Mill Rd.,2-5 Miles,luke34@adventure-works.com,Luke,Collins,M,167-555-0111,"$90,000.00 ",M,623,Partial College,Professional,5
20634,5651 San Benito Drive,2-5 Miles,stephanie45@adventure-works.com,Stephanie,Bryant,F,741-555-0155,"$100,000.00 ",M,637,Partial College,Professional,5
20635,4935 Balhan Drive,1-2 Miles,nathan47@adventure-works.com,Nathan,Young,M,365-555-0181,"$110,000.00 ",M,644,Bachelors,Management,3
20636,6146 Holland Drive,1-2 Miles,olivia56@adventure-works.com,Olivia,Patterson,F,745-555-0174,"$130,000.00 ",M,345,Bachelors,Management,3
20637,1283 Cowell Rd.,5-10 Miles,john42@adventure-works.com,John,Brown,M,186-555-0112,"$70,000.00 ",M,314,Partial College,Professional,3
20638,6299 Bourton Ct.,2-5 Miles,thomas39@adventure-works.com,Thomas,Collins,M,540-555-0118,"$80,000.00 ",S,315,Partial College,Professional,3
20639,6261 Amador Ct.,0-1 Miles,emily29@adventure-works.com,Emily,Ross,F,125-555-0125,"$80,000.00 ",M,553,Partial College,Professional,3
20640,4858 Charlotte Ave,5-10 Miles,noah32@adventure-works.com,Noah,Turner,M,142-555-0112,"$90,000.00 ",M,316,Partial College,Professional,2
20641,3532 St. Andrews Drive,5-10 Miles,isabella74@adventure-works.com,Isabella,Robinson,F,130-555-0131,"$90,000.00 ",S,337,Partial College,Professional,2
20642,2947 Vine Lane,5-10 Miles,patricia13@adventure-works.com,Patricia,Prasad,F,101-555-0161,"$90,000.00 ",S,536,Partial College,Professional,2
20643,324 Woodbury Place,10+ Miles,abigail65@adventure-works.com,Abigail,Patterson,F,132-555-0110,"$90,000.00 ",M,329,Bachelors,Management,4
20644,4480 Armstrong Rd.,0-1 Miles,patrick7@adventure-works.com,Patrick,Brooks,M,972-555-0145,"$130,000.00 ",S,343,Graduate Degree,Management,1
20645,5900 Cleveland Rd.,0-1 Miles,xavier84@adventure-works.com,Xavier,Stewart,M,590-555-0190,"$60,000.00 ",M,642,Graduate Degree,Skilled Manual,1
20646,5457 Chrislend Court,0-1 Miles,ryan29@adventure-works.com,Ryan,Chen,M,493-555-0113,"$60,000.00 ",M,553,Graduate Degree,Skilled Manual,1
20647,4330 Reliz Valley Road,2-5 Miles,jared17@adventure-works.com,Jared,Bailey,M,150-555-0162,"$60,000.00 ",M,311,Graduate Degree,Professional,1
20648,8646 Olivera,0-1 Miles,jordan65@adventure-works.com,Jordan,Mitchell,M,393-555-0162,"$70,000.00 ",M,331,Graduate Degree,Professional,1
20649,3200 Wren Ave.,2-5 Miles,natalie19@adventure-works.com,Natalie,Ramirez,F,191-555-0178,"$70,000.00 ",S,361,Graduate Degree,Professional,2
20650,3852 Northridge Dr.,0-1 Miles,bryan8@adventure-works.com,Bryan,Gray,M,178-555-0147,"$50,000.00 ",M,310,Bachelors,Skilled Manual,1
20651,3331 Buchanan St.,0-1 Miles,timothy10@adventure-works.com,Timothy,Cooper,M,912-555-0115,"$50,000.00 ",M,71,Bachelors,Skilled Manual,1
20652,3465 Fitzpatrick Drive,2-5 Miles,amanda56@adventure-works.com,Amanda,Scott,F,605-555-0150,"$50,000.00 ",M,637,Bachelors,Skilled Manual,1
20653,3095 Wildewood Dr.,0-1 Miles,jessica60@adventure-works.com,Jessica,White,F,522-555-0124,"$50,000.00 ",M,358,Bachelors,Skilled Manual,1
20654,3805 Halfmoon Court,2-5 Miles,taylor8@adventure-works.com,Taylor,Murphy,F,556-555-0130,"$50,000.00 ",M,347,Bachelors,Skilled Manual,1
20655,4242 Coggins Dr.,0-1 Miles,edward63@adventure-works.com,Edward,Butler,M,195-555-0131,"$50,000.00 ",M,545,Bachelors,Skilled Manual,1
20656,8501 Second Ave.,2-5 Miles,marcus57@adventure-works.com,Marcus,Perry,M,237-555-0115,"$60,000.00 ",M,66,Graduate Degree,Professional,1
20657,866 San Tanderz Dr.,2-5 Miles,blake67@adventure-works.com,Blake,Russell,M,516-555-0137,"$50,000.00 ",S,345,Bachelors,Skilled Manual,2
20658,5 View Dr.,0-1 Miles,kaylee28@adventure-works.com,Kaylee,Campbell,F,113-555-0189,"$70,000.00 ",M,311,Graduate Degree,Professional,2
20659,5271 St. George Court,0-1 Miles,xavier30@adventure-works.com,Xavier,Baker,M,943-555-0190,"$70,000.00 ",M,329,Graduate Degree,Professional,3
20660,9741 Limeridge Drive,0-1 Miles,christina8@adventure-works.com,Christina,Cox,F,480-555-0190,"$60,000.00 ",M,633,Graduate Degree,Professional,1
20661,9277 Country View Lane,0-1 Miles,taylor46@adventure-works.com,Taylor,Diaz,F,856-555-0125,"$60,000.00 ",M,301,Graduate Degree,Professional,1
20662,5670 Bel Air Dr.,2-5 Miles,taylor33@adventure-works.com,Taylor,Perry,F,937-555-0134,"$70,000.00 ",M,545,Bachelors,Skilled Manual,2
20663,3086 Indigo Ct,0-1 Miles,kaitlyn47@adventure-works.com,Kaitlyn,Stewart,F,647-555-0146,"$70,000.00 ",S,316,Bachelors,Skilled Manual,2
20664,7223 Vinewood Dr.,2-5 Miles,isaiah0@adventure-works.com,Isaiah,Watson,M,385-555-0110,"$70,000.00 ",M,611,Bachelors,Skilled Manual,2
20665,4123 Lakehurst Dr.,2-5 Miles,james50@adventure-works.com,James,Evans,M,726-555-0110,"$70,000.00 ",S,59,Bachelors,Skilled Manual,2
20666,5692 Gill Drive,2-5 Miles,lacey7@adventure-works.com,Lacey,Rai,F,172-555-0161,"$70,000.00 ",S,299,Bachelors,Skilled Manual,2
20667,9635 Rock Oak Road,2-5 Miles,jodi12@adventure-works.com,Jodi,Pal,F,901-555-0178,"$70,000.00 ",S,611,Bachelors,Skilled Manual,2
20668,9277 Country View Lane,0-1 Miles,eric9@adventure-works.com,Eric,Rothenberg,F,326-555-0100,"$70,000.00 ",S,311,Bachelors,Skilled Manual,2
20669,4519 Sequoia Drive,2-5 Miles,rachel51@adventure-works.com,Rachel,Ross,F,792-555-0116,"$40,000.00 ",S,65,Bachelors,Professional,0
20670,1362 Geary Road,0-1 Miles,julia55@adventure-works.com,Julia,Cox,F,647-555-0111,"$60,000.00 ",M,69,Graduate Degree,Professional,1
20671,182 Perry Way,2-5 Miles,ronald23@adventure-works.com,Ronald,Sanchez,M,187-555-0159,"$70,000.00 ",M,299,Graduate Degree,Professional,4
20672,4002 Fawn Glen Circle,2-5 Miles,fernando48@adventure-works.com,Fernando,Ross,M,816-555-0117,"$70,000.00 ",S,311,Graduate Degree,Professional,4
20673,2296 Rapallo Lane,0-1 Miles,dylan12@adventure-works.com,Dylan,Washington,M,524-555-0198,"$70,000.00 ",M,347,Graduate Degree,Professional,4
20674,8986 Hummingbird Ct,0-1 Miles,samuel13@adventure-works.com,Samuel,Butler,M,886-555-0112,"$50,000.00 ",S,609,Bachelors,Skilled Manual,2
20675,1788 Camino Verde,0-1 Miles,natalie82@adventure-works.com,Natalie,Martin,F,764-555-0123,"$50,000.00 ",S,542,Bachelors,Skilled Manual,2
20676,22 Fillet Ave.,2-5 Miles,carlos25@adventure-works.com,Carlos,Parker,M,937-555-0143,"$60,000.00 ",M,300,Bachelors,Skilled Manual,3
20677,2 Raymond Dr,2-5 Miles,trinity14@adventure-works.com,Trinity,Bailey,F,195-555-0117,"$60,000.00 ",S,326,Bachelors,Skilled Manual,3
20678,8422 Castle Rock,2-5 Miles,martha7@adventure-works.com,Martha,Lin,F,112-555-0161,"$60,000.00 ",S,301,Bachelors,Skilled Manual,3
20679,6711 Frayne Ct.,2-5 Miles,dakota5@adventure-works.com,Dakota,Jenkins,M,997-555-0196,"$60,000.00 ",M,43,Graduate Degree,Professional,0
20680,1867 Buchanan Rd.,2-5 Miles,ashley10@adventure-works.com,Ashley,Anderson,F,883-555-0115,"$60,000.00 ",S,60,Graduate Degree,Professional,0
20681,3413 Sequoia Woods Pl.,2-5 Miles,walter19@adventure-works.com,Walter,Moreno,M,508-555-0110,"$70,000.00 ",S,302,Graduate Degree,Professional,5
20682,6011 Driftwood Dr.,0-1 Miles,john44@adventure-works.com,John,Davis,M,595-555-0117,"$80,000.00 ",M,326,Graduate Degree,Professional,2
20683,9636 Gatter Court,0-1 Miles,amanda54@adventure-works.com,Amanda,Mitchell,F,142-555-0190,"$80,000.00 ",M,329,Graduate Degree,Professional,3
20684,4778 Geary Road,0-1 Miles,olivia21@adventure-works.com,Olivia,Lee,F,725-555-0167,"$80,000.00 ",M,331,Graduate Degree,Professional,3
20685,6011 Lindenwood Drive,0-1 Miles,mariah13@adventure-works.com,Mariah,Powell,F,395-555-0118,"$40,000.00 ",M,298,Bachelors,Professional,0
20686,8634 Valley Blvd.,2-5 Miles,lucas1@adventure-works.com,Lucas,Nelson,M,152-555-0143,"$40,000.00 ",S,338,Bachelors,Professional,0
20687,9750 W. Watson Court,2-5 Miles,rebecca9@adventure-works.com,Rebecca,Campbell,F,318-555-0114,"$40,000.00 ",S,542,Bachelors,Professional,0
20688,5046 Queens Road,2-5 Miles,steven17@adventure-works.com,Steven,Ramirez,M,677-555-0129,"$50,000.00 ",M,616,Bachelors,Skilled Manual,3
20689,840 Charlotte Ave.,2-5 Miles,connor41@adventure-works.com,Connor,Green,M,169-555-0130,"$50,000.00 ",M,633,Bachelors,Skilled Manual,3
20690,4062 Highland Circle,2-5 Miles,nathaniel5@adventure-works.com,Nathaniel,Torres,M,850-555-0132,"$50,000.00 ",M,361,Bachelors,Skilled Manual,3
20691,3424 Rambling Lane,0-1 Miles,eduardo0@adventure-works.com,Eduardo,Smith,M,577-555-0129,"$60,000.00 ",M,52,Graduate Degree,Professional,0
20692,8321 Marina Lakes Dr.,0-1 Miles,john55@adventure-works.com,John,Lewis,M,399-555-0132,"$60,000.00 ",M,348,Graduate Degree,Professional,0
20693,5545 Clown Court,0-1 Miles,zachary6@adventure-works.com,Zachary,Perry,M,375-555-0149,"$60,000.00 ",S,648,Graduate Degree,Professional,0
20694,3330 Hawes Street,2-5 Miles,daniel7@adventure-works.com,Daniel,Anderson,M,984-555-0147,"$60,000.00 ",M,54,Bachelors,Skilled Manual,4
20695,181 Gainsborough Drive,2-5 Miles,joshua6@adventure-works.com,Joshua,Brown,M,238-555-0117,"$60,000.00 ",M,326,Bachelors,Skilled Manual,4
20696,9592 Adelia Court,0-1 Miles,ethan13@adventure-works.com,Ethan,Gonzales,M,640-555-0132,"$60,000.00 ",M,539,Bachelors,Skilled Manual,4
20697,1147 Delta Way,10+ Miles,stefanie7@adventure-works.com,Stefanie,Schmidt,F,311-555-0181,"$60,000.00 ",M,300,Bachelors,Skilled Manual,4
20698,6130 Alderwood Lane,5-10 Miles,darren4@adventure-works.com,Darren,Chandra,M,567-555-0149,"$60,000.00 ",M,307,Bachelors,Skilled Manual,4
20699,3478 Glenwood Dr,0-1 Miles,hunter19@adventure-works.com,Hunter,Wang,M,142-555-0199,"$60,000.00 ",S,343,Bachelors,Skilled Manual,4
20700,4292 Oak Street,2-5 Miles,marcus32@adventure-works.com,Marcus,Scott,M,156-555-0159,"$60,000.00 ",M,298,Bachelors,Skilled Manual,4
20701,5884 Blue Ridge,0-1 Miles,liz0@adventure-works.com,Liz,Anderson,F,130-555-0119,"$60,000.00 ",S,312,Bachelors,Skilled Manual,4
20702,7104 Roland Ct.,0-1 Miles,oscar12@adventure-works.com,Oscar,Ross,M,176-555-0134,"$70,000.00 ",S,348,Bachelors,Skilled Manual,4
20703,6573 Helene Court,2-5 Miles,seth13@adventure-works.com,Seth,White,M,662-555-0125,"$70,000.00 ",S,547,Bachelors,Professional,4
20704,9670 Walnut Pl.,2-5 Miles,shane22@adventure-works.com,Shane,Rodriguez,M,404-555-0143,"$70,000.00 ",M,536,Bachelors,Professional,4
20705,4893 Kiska Court,0-1 Miles,kevin41@adventure-works.com,Kevin,Roberts,M,708-555-0117,"$70,000.00 ",M,325,Bachelors,Professional,0
